#"Step"	"Potential Energy (kJ/mole)"	"Kinetic Energy (kJ/mole)"	"Total Energy (kJ/mole)"	"Temperature (K)"	"Box Volume (nm^3)"	"Density (g/mL)"	"Speed (ns/day)"
5700	43369.7578125	3047.5046641710214	46417.26247667102	122.17670953547884	2.0	19.926465388026116	3.96e+03
5800	43356.5234375	2968.3690238352865	46324.89246133529	119.00410335151643	2.0	19.926465388026116	3.96e+03
5900	43338.1171875	2988.1413510986604	46326.25853859866	119.79679053368841	2.0	19.926465388026116	3.96e+03
6000	43350.90234375	2951.408963517286	46302.311307267286	118.32416202524445	2.0	19.926465388026116	3.95e+03
6100	43351.953125	3110.555972265778	46462.50909726578	124.70448297763058	2.0	19.926465388026116	3.95e+03
6200	43352.36328125	3033.351721631363	46385.71500288136	121.609307631203	2.0	19.926465388026116	3.95e+03
6300	43343.328125	2910.224846978672	46253.55297197867	116.67306041973393	2.0	19.926465388026116	3.94e+03
6400	43356.734375	2971.6502073027077	46328.38458230271	119.13564841661344	2.0	19.926465388026116	3.94e+03
6500	43391.4609375	3062.1016709655523	46453.56260846555	122.76191430323196	2.0	19.926465388026116	3.94e+03
6600	43366.453125	2951.2723005749285	46317.72542557493	118.31868310709578	2.0	19.926465388026116	3.93e+03
6700	43345.109375	2930.788660518825	46275.898035518825	117.49747887046678	2.0	19.926465388026116	3.93e+03
6800	43339.34375	2965.2654985785484	46304.60924857855	118.8796807351095	2.0	19.926465388026116	3.93e+03
6900	43368.5234375	3059.014602710493	46427.53804021049	122.63815146015945	2.0	19.926465388026116	3.93e+03
7000	43373.1640625	2939.6809516993817	46312.84501419938	117.8539773820014	2.0	19.926465388026116	3.92e+03
7100	43341.1015625	2980.9086826194543	46322.010245119454	119.50682752023042	2.0	19.926465388026116	3.92e+03
7200	43375.46875	2905.8092681420967	46281.2780181421	116.4960366076657	2.0	19.926465388026116	3.92e+03
7300	43353.8984375	3022.093900822336	46375.992338322336	121.1579732922739	2.0	19.926465388026116	3.92e+03
7400	43355.5859375	3060.8295645471662	46416.415502047166	122.71091461873448	2.0	19.926465388026116	3.92e+03
7500	43335.1015625	3016.460690670181	46351.56225317018	120.93213374275531	2.0	19.926465388026116	3.91e+03
7600	43378.74609375	3031.5011938693933	46410.24728761939	121.53511860845279	2.0	19.926465388026116	3.91e+03
7700	43352.67578125	2968.2779308946338	46320.953712144634	119.00045136834422	2.0	19.926465388026116	3.91e+03
7800	43367.4296875	2954.586867631413	46322.01655513141	118.45156654489885	2.0	19.926465388026116	3.91e+03
7900	43358.9453125	3024.9628491373733	46383.90816163737	121.27299154608646	2.0	19.926465388026116	3.91e+03
8000	43349.125	3001.8301919819787	46350.95519198198	120.34558626028446	2.0	19.926465388026116	3.9e+03
8100	43371.796875	3084.0058660423383	46455.80274104234	123.64006963830607	2.0	19.926465388026116	3.9e+03
8200	43370.50390625	2983.1170554459095	46353.62096169591	119.59536281552822	2.0	19.926465388026116	3.9e+03
8300	43380.3125	3041.5880402525654	46421.900540252565	121.93950771905028	2.0	19.926465388026116	3.9e+03
8400	43373.6953125	3063.0936880842783	46436.78900058428	122.80168500113894	2.0	19.926465388026116	3.89e+03
8500	43351.140625	2953.3484526639804	46304.48907766398	118.40191757551769	2.0	19.926465388026116	3.88e+03
8600	43341.4140625	2985.6192238449585	46327.03328634496	119.69567659200693	2.0	19.926465388026116	3.87e+03
8700	43353.46875	2944.381200961303	46297.8499509613	118.04241384136752	2.0	19.926465388026116	3.86e+03
8800	43365.4296875	2951.8536233492196	46317.28331084922	118.34198876584536	2.0	19.926465388026116	3.85e+03
8900	43383.1328125	3055.050044119358	46438.18285661936	122.47920938236045	2.0	19.926465388026116	3.84e+03
9000	43368.3359375	3017.919240775518	46386.25517827552	120.99060809216576	2.0	19.926465388026116	3.84e+03
9100	43352.6640625	3112.0494424067438	46464.713504906744	124.76435729702307	2.0	19.926465388026116	3.84e+03
9200	43343.7578125	2967.2045456944034	46310.9623581944	118.9574185640404	2.0	19.926465388026116	3.83e+03
9300	43350.296875	2914.131901956629	46264.42877695663	116.82969713527145	2.0	19.926465388026116	3.83e+03
9400	43390.4765625	2962.615481699584	46353.092044199584	118.77343960403205	2.0	19.926465388026116	3.82e+03
9500	43345.328125	3022.3089178958908	46367.63704289589	121.16659348532879	2.0	19.926465388026116	3.82e+03
9600	43351.30859375	2930.407267663628	46281.71586141363	117.48218854962293	2.0	19.926465388026116	3.82e+03
9700	43352.09375	3001.78535198234	46353.87910198234	120.34378859162923	2.0	19.926465388026116	3.82e+03
9800	43340.8515625	2897.558618960844	46238.410181460844	116.16526199709713	2.0	19.926465388026116	3.82e+03
9900	43343.55859375	2997.441576205194	46341.000169955194	120.16964341716861	2.0	19.926465388026116	3.81e+03
10000	43354.8828125	2952.7022016122937	46307.585014112294	118.37600889424242	2.0	19.926465388026116	3.81e+03
10100	43368.484375	3080.126604613848	46448.61097961385	123.48454718666454	2.0	19.926465388026116	3.81e+03
10200	43351.48828125	2956.57736922428	46308.06565047428	118.53136722176107	2.0	19.926465388026116	3.81e+03
10300	43368.6796875	3041.741137482226	46410.420824982226	121.94564549989728	2.0	19.926465388026116	3.8e+03
10400	43353.66015625	2962.8395990441204	46316.49975529412	118.78242463366209	2.0	19.926465388026116	3.8e+03
10500	43353.4921875	2859.2846103198826	46212.77679781988	114.63082876342162	2.0	19.926465388026116	3.79e+03
10600	43355.7421875	3035.7498985230923	46391.49208602309	121.70545231145901	2.0	19.926465388026116	3.79e+03
10700	43363.7421875	3028.12777582556	46391.86996332556	121.399875791164	2.0	19.926465388026116	3.79e+03
10800	43370.22265625	3003.331976991147	46373.55463324115	120.40579392887543	2.0	19.926465388026116	3.79e+03
10900	43352.3359375	2988.711688634474	46341.047626134474	119.81965578612576	2.0	19.926465388026116	3.79e+03
11000	43361.546875	2953.655540255946	46315.202415255946	118.41422894355811	2.0	19.926465388026116	3.79e+03
11100	43348.265625	2999.886666234932	46348.15229123493	120.26766887972607	2.0	19.926465388026116	3.79e+03
11200	43349.5	3002.905704515637	46352.40570451564	120.3887043509543	2.0	19.926465388026116	3.79e+03
11300	43358.18359375	2952.907219194807	46311.09081294481	118.38422820032679	2.0	19.926465388026116	3.79e+03
11400	43339.2734375	3015.0236452640966	46354.2970827641	120.87452153259771	2.0	19.926465388026116	3.79e+03
11500	43368.734375	3006.481450150255	46375.215825150255	120.5320586305752	2.0	19.926465388026116	3.78e+03
11600	43356.66015625	2991.4448042288423	46348.10496047884	119.92922840598945	2.0	19.926465388026116	3.78e+03
11700	43324.55078125	2974.4465861152858	46298.997367365286	119.24775730555207	2.0	19.926465388026116	3.78e+03
11800	43351.265625	2965.7207040456124	46316.98632904561	118.89793025800024	2.0	19.926465388026116	3.78e+03
11900	43347.4140625	2957.8602419490926	46305.27430444909	118.58279853542342	2.0	19.926465388026116	3.78e+03
12000	43366.5390625	2970.240644332953	46336.77970683295	119.0791379975967	2.0	19.926465388026116	3.78e+03
12100	43371.75	2971.8370452574454	46343.587045257445	119.14313888801273	2.0	19.926465388026116	3.77e+03
12200	43370.4921875	3065.1477017831057	46435.639889283106	122.88403192516958	2.0	19.926465388026116	3.77e+03
12300	43345.71875	3008.814762062393	46354.53351206239	120.62560282596118	2.0	19.926465388026116	3.77e+03
12400	43359.859375	3041.3225545668975	46401.1819295669	121.92886420211492	2.0	19.926465388026116	3.77e+03
12500	43357.84765625	2968.030793924816	46325.878450174816	118.99054346495954	2.0	19.926465388026116	3.77e+03
12600	43374.203125	2887.743969484931	46261.94709448493	115.77178546125815	2.0	19.926465388026116	3.77e+03
12700	43371.5625	3035.1915136179887	46406.75401361799	121.68306624880196	2.0	19.926465388026116	3.77e+03
12800	43355.9296875	2887.730014415458	46243.65970191546	115.77122599223105	2.0	19.926465388026116	3.76e+03
12900	43356.1796875	2970.8459200826474	46327.02560758265	119.10340394879564	2.0	19.926465388026116	3.76e+03
13000	43343.359375	2987.2602255858947	46330.619600585895	119.76146556204748	2.0	19.926465388026116	3.76e+03
13100	43347.265625	2956.737567606382	46304.00319260638	118.5377896930466	2.0	19.926465388026116	3.76e+03
13200	43345.19921875	2905.1748138392577	46250.37403258926	116.47060086675188	2.0	19.926465388026116	3.76e+03
13300	43363.25	3111.5808106642216	46474.83081066422	124.74556950484727	2.0	19.926465388026116	3.76e+03
13400	43353.18359375	3040.803534722887	46393.98712847289	121.90805631378899	2.0	19.926465388026116	3.75e+03
13500	43350.26953125	3017.370108500123	46367.63963975012	120.96859297425756	2.0	19.926465388026116	3.75e+03
13600	43348.109375	3014.570345309563	46362.67972030956	120.85634840310965	2.0	19.926465388026116	3.75e+03
13700	43348.125	2957.608971520327	46305.73397152033	118.5727249186211	2.0	19.926465388026116	3.75e+03
13800	43349.703125	2905.838390538469	46255.54151553847	116.49720414601417	2.0	19.926465388026116	3.75e+03
13900	43357.62890625	2972.6866074614227	46330.31551371142	119.17719846332625	2.0	19.926465388026116	3.75e+03
14000	43374.5859375	2981.620692063123	46356.20662956312	119.53537250393735	2.0	19.926465388026116	3.75e+03
14100	43364.6953125	3090.5864045070484	46455.28171700705	123.90388827853401	2.0	19.926465388026116	3.75e+03
14200	43370.20703125	2999.249442848377	46369.45647409838	120.24212212420387	2.0	19.926465388026116	3.75e+03
14300	43342.27734375	3084.3933308697306	46426.67067461973	123.65560338899333	2.0	19.926465388026116	3.75e+03
14400	43368.00390625	2974.710972260218	46342.71487851022	119.2583567410884	2.0	19.926465388026116	3.75e+03
14500	43350.4609375	3001.320039715618	46351.78097721562	120.32513387968638	2.0	19.926465388026116	3.75e+03
14600	43359.7421875	3063.741585023701	46423.4837725237	122.8276596672674	2.0	19.926465388026116	3.74e+03
14700	43348.34375	2971.567470232956	46319.911220232956	119.13233142646811	2.0	19.926465388026116	3.75e+03
14800	43355.390625	3071.496640005149	46426.88726500515	123.13856554086276	2.0	19.926465388026116	3.75e+03
14900	43383.359375	3066.939861336723	46450.29923633672	122.95588092340012	2.0	19.926465388026116	3.75e+03
15000	43370.4765625	2965.4657340035774	46335.94229650358	118.88770832097347	2.0	19.926465388026116	3.74e+03
15100	43382.03125	3023.705498759169	46405.73674875917	121.2225834421225	2.0	19.926465388026116	3.74e+03
15200	43384.296875	3052.059485946782	46436.35636094678	122.35931569967131	2.0	19.926465388026116	3.74e+03
15300	43346.625	3034.0701709117275	46380.69517091173	121.63811079271248	2.0	19.926465388026116	3.74e+03
15400	43371.38671875	2957.2319906996563	46328.618709449656	118.55761147949529	2.0	19.926465388026116	3.74e+03
15500	43368.8828125	2958.4944907892495	46327.37730328925	118.60822603918677	2.0	19.926465388026116	3.75e+03
15600	43359.171875	3056.66346508509	46415.83534008509	122.54389261878211	2.0	19.926465388026116	3.75e+03
15700	43348.109375	3036.71058948664	46384.81996448664	121.74396712070171	2.0	19.926465388026116	3.75e+03
15800	43358.78125	3042.617036977317	46401.39828697732	121.98076095663545	2.0	19.926465388026116	3.75e+03
15900	43336.9296875	3026.171179506462	46363.10086700646	121.3214344017325	2.0	19.926465388026116	3.75e+03
16000	43353.234375	3150.07524715364	46503.30962215364	126.28883985353399	2.0	19.926465388026116	3.75e+03
16100	43366.84375	2956.704250526149	46323.54800052615	118.53645398672855	2.0	19.926465388026116	3.75e+03
16200	43367.1015625	3016.7296146373264	46383.83117713733	120.94291510293084	2.0	19.926465388026116	3.75e+03
16300	43388.53515625	2982.547499988228	46371.08265623823	119.57252891717997	2.0	19.926465388026116	3.75e+03
16400	43366.74609375	2998.078585769981	46364.82467951998	120.19518160041845	2.0	19.926465388026116	3.74e+03
16500	43349.15625	2960.296653038822	46309.45290303882	118.68047605287518	2.0	19.926465388026116	3.74e+03
16600	43354.0234375	2933.57347488869	46287.59691238869	117.60912413236821	2.0	19.926465388026116	3.74e+03
16700	43347.33984375	2988.471394473687	46335.81123822369	119.81002221600174	2.0	19.926465388026116	3.74e+03
16800	43365.9921875	2919.864853937179	46285.85704143718	117.05953540825044	2.0	19.926465388026116	3.74e+03
16900	43359.77734375	2939.506791484775	46299.284135234775	117.84699517055385	2.0	19.926465388026116	3.74e+03
17000	43363.00390625	3077.7645389330573	46440.76844518306	123.38985023148722	2.0	19.926465388026116	3.74e+03
17100	43341.34765625	3002.1396099625854	46343.487266212585	120.35799105532418	2.0	19.926465388026116	3.74e+03
17200	43344.921875	2923.8295225217007	46268.7513975217	117.21848189576544	2.0	19.926465388026116	3.74e+03
17300	43377.953125	3022.6226629540324	46400.57578795403	121.17917175609813	2.0	19.926465388026116	3.73e+03
17400	43376.94921875	3072.6804357124493	46449.62965446245	123.18602478382327	2.0	19.926465388026116	3.72e+03
17500	43354.18359375	3011.717174774036	46365.900768524036	120.74196269211382	2.0	19.926465388026116	3.69e+03
17600	43331.6796875	2979.0755930170417	46310.75528051704	119.43333760615756	2.0	19.926465388026116	3.69e+03
17700	43348.83984375	2998.5636828695424	46347.40352661954	120.21462950090122	2.0	19.926465388026116	3.66e+03
17800	43350.63671875	3072.65015969472	46423.28687844472	123.1848109959438	2.0	19.926465388026116	3.65e+03
17900	43350.94921875	2810.8082704572007	46161.7574892072	112.6873765468006	2.0	19.926465388026116	3.65e+03
18000	43347.8828125	2901.7642898112535	46249.64710231125	116.33387044319186	2.0	19.926465388026116	3.65e+03
18100	43342.46875	2960.0692776057404	46302.53802760574	118.6713604040725	2.0	19.926465388026116	3.64e+03
18200	43360.453125	3013.7472838698886	46374.20040886989	120.82335126298145	2.0	19.926465388026116	3.64e+03
18300	43357.94140625	2934.9236162183806	46292.86502246838	117.66325229401103	2.0	19.926465388026116	3.63e+03
18400	43366.8125	2905.0426263385452	46271.855126338545	116.46530137235942	2.0	19.926465388026116	3.63e+03
18500	43349.609375	2992.385631792131	46341.99500679213	119.96694687686639	2.0	19.926465388026116	3.63e+03
18600	43353.40625	3000.187898123899	46353.5941481239	120.27974548831467	2.0	19.926465388026116	3.62e+03
18700	43385.125	2958.6633383864537	46343.788338386454	118.61499526388458	2.0	19.926465388026116	3.62e+03
18800	43366.5078125	3043.7292779916897	46410.23709049169	122.02535151918455	2.0	19.926465388026116	3.62e+03
18900	43359.54296875	3062.4418805157766	46421.98484926578	122.7755535550066	2.0	19.926465388026116	3.62e+03
19000	43352.90234375	3040.97452819068	46393.87687194068	121.91491156802128	2.0	19.926465388026116	3.62e+03
19100	43364.51953125	3028.0238073696382	46392.54333861964	121.3957076190889	2.0	19.926465388026116	3.62e+03
19200	43360.640625	2927.3568881968968	46287.9975131969	117.35989658713264	2.0	19.926465388026116	3.62e+03
19300	43366.4453125	2971.7244784645736	46338.16979096457	119.13862600226796	2.0	19.926465388026116	3.62e+03
19400	43338.9921875	3056.9671339979395	46395.95932149794	122.5560669294555	2.0	19.926465388026116	3.62e+03
19500	43366.23828125	2914.6473232207354	46280.885604470735	116.85036075387505	2.0	19.926465388026116	3.62e+03
19600	43348.9375	2973.2190344047267	46322.15653440473	119.19854385215066	2.0	19.926465388026116	3.61e+03
19700	43353.04296875	3072.8826310634613	46425.92559981346	123.19413094456536	2.0	19.926465388026116	3.61e+03
19800	43375.515625	2978.896263429895	46354.411888429895	119.42614815075247	2.0	19.926465388026116	3.61e+03
19900	43353.5546875	3000.9142145919614	46354.46890209196	120.30886405118108	2.0	19.926465388026116	3.61e+03
20000	43348.39453125	2978.457160389051	46326.85169163905	119.40854418600448	2.0	19.926465388026116	3.61e+03
20100	43347.5078125	2932.532609128859	46280.04042162886	117.56739505641325	2.0	19.926465388026116	3.61e+03
20200	43362.09765625	2971.675457358826	46333.773113608826	119.13666070998524	2.0	19.926465388026116	3.61e+03
20300	43345.890625	2930.3258233298548	46276.216448329855	117.4789233862164	2.0	19.926465388026116	3.61e+03
20400	43355.48828125	3058.516349101439	46414.00463035144	122.61817610550813	2.0	19.926465388026116	3.61e+03
20500	43341.8359375	3117.0320365417283	46458.86797404173	124.96411317058094	2.0	19.926465388026116	3.61e+03
20600	43346.296875	3147.855724539142	46494.15259953914	126.19985755501051	2.0	19.926465388026116	3.61e+03
20700	43356.1875	3016.0639725667424	46372.25147256674	120.91622902140702	2.0	19.926465388026116	3.61e+03
20800	43371.3359375	3012.3582552559674	46383.69419275597	120.76766408143429	2.0	19.926465388026116	3.61e+03
20900	43366.09375	3052.4668657556176	46418.56061575562	122.37564785665205	2.0	19.926465388026116	3.6e+03
21000	43359.640625	3040.2951024691574	46399.93572746916	121.88767288976582	2.0	19.926465388026116	3.6e+03
21100	43372.4140625	2925.7855104878545	46298.199572987854	117.29689889587875	2.0	19.926465388026116	3.6e+03
21200	43364.8203125	3008.933097772533	46373.75341027253	120.63034699185384	2.0	19.926465388026116	3.6e+03
21300	43363.5625	2936.61319225654	46300.17569225654	117.73098864345103	2.0	19.926465388026116	3.6e+03
21400	43353.4453125	3015.321689389646	46368.767001889646	120.88647034139991	2.0	19.926465388026116	3.6e+03
21500	43368.71875	3011.1951603721827	46379.91391037218	120.72103474975549	2.0	19.926465388026116	3.6e+03
21600	43380.8515625	3008.801376117859	46389.65293861786	120.62506617357262	2.0	19.926465388026116	3.6e+03
21700	43368.2578125	3096.6340114818886	46464.89182398189	124.14634130229364	2.0	19.926465388026116	3.59e+03
21800	43369.078125	3026.0465948772617	46395.12471987726	121.31643971206611	2.0	19.926465388026116	3.59e+03
21900	43374.5859375	3111.385137459263	46485.97107495926	124.73772482175058	2.0	19.926465388026116	3.59e+03
22000	43358.30078125	3024.21246776497	46382.51324901497	121.24290820345705	2.0	19.926465388026116	3.59e+03
22100	43359.8984375	2979.321422416717	46339.21985991672	119.44319308809087	2.0	19.926465388026116	3.59e+03
22200	43368.71484375	2995.548875863664	46364.263719613664	120.09376366460137	2.0	19.926465388026116	3.59e+03
22300	43376.953125	2977.967433330603	46354.9205583306	119.38891066705533	2.0	19.926465388026116	3.59e+03
22400	43383.359375	2998.240720514208	46381.60009551421	120.20168170188964	2.0	19.926465388026116	3.59e+03
